name,effect,Var,14Q2,15Q2,16Q2,17Q2,NoSeason,Sum,reliability,geff.x,G
16Q2ARRX-0901,-1.26854672,6.408444854,0,0,0,5,1,5,0.635256433,-1.728924094,0.673280439
16Q2ARRX-0902,-2.792913723,6.408444854,0,0,0,5,1,5,0.635256433,-2.096287273,-0.227398132
16Q2ARRX-0904,-2.808330204,6.408444854,0,0,0,5,1,5,0.635256433,-2.857458639,-1.059819677
16Q2ARRX-0905,1.163146933,6.408444854,0,0,0,5,1,5,0.635256433,0.834924856,3.574821064
16Q2ARRX-0908,-3.977788792,6.408444854,0,0,0,5,1,5,0.635256433,-4.433335734,-1.566419347
16Q2ARRX-0909,-0.280665837,6.408444854,0,0,0,5,1,5,0.635256433,-0.389643321,2.956523931
16Q2ARRX-0910,-1.616305952,6.408444854,0,0,0,5,1,5,0.635256433,-1.139882004,1.107973796
16Q2ARRX-0911,-3.607086192,6.408444854,0,0,0,5,1,5,0.635256433,-3.422127614,-0.711582303
16Q2ARRX-0912,2.61683894,8.598900288,0,0,0,5,1,5,0.510584294,2.574392442,5.028803524
16Q2ARRX-0913,1.34260531,8.628603451,0,0,0,5,1,5,0.508893706,1.219784298,3.317881423
16Q2ARRX-0914,5.955287187,8.598900288,0,0,0,5,1,5,0.510584294,5.019610423,9.071005858
16Q2ARRX-0915,0.157826555,8.626964609,0,0,0,5,1,5,0.508986983,-0.241564007,2.783686034
16Q2ARRX-0916,3.388616858,8.626137546,0,0,0,5,1,5,0.509034056,3.649041198,4.565951207
16Q2ARRX-0917,2.52119801,8.626137546,0,0,0,5,1,5,0.509034056,2.382598095,5.075329099
16Q2ARRX-0918,4.08768083,8.627242831,0,0,0,5,1,5,0.508971148,4.186188796,7.011822383
16Q2ARRX-0919,4.629812991,8.627242831,0,0,0,5,1,5,0.508971148,3.967241854,8.264356749
16Q2ARRX-0922,6.527808595,8.598900288,0,0,0,5,1,5,0.510584294,5.778075715,7.666678241
16Q2ARRX-0923,5.04606893,9.026881129,0,0,0,5,1,5,0.486225302,5.286186426,7.777095691
16Q2ARRX-0924,3.595872346,9.026881129,0,0,0,5,1,5,0.486225302,3.474076382,6.288850332
16Q2ARRX-0925,10.46433213,9.026881129,0,0,0,5,1,5,0.486225302,9.825723169,11.32527252
16Q2ARRX-0927,4.773342036,9.034927778,0,0,0,5,1,5,0.485767318,4.145576248,4.997087616
16Q2ARRX-0928,4.019054341,10.12837593,0,0,0,4,1,4,0.423532534,4.695600241,7.500999452
16Q2ARRX-0929,6.462244076,9.026881129,0,0,0,5,1,5,0.486225302,5.765467945,7.724758743
16Q2ARRX-0930,3.672219363,9.036645999,0,0,0,5,1,5,0.485669524,4.14772072,5.049748888
16Q2ARRX-0931,5.150736502,9.036645999,0,0,0,5,1,5,0.485669524,5.107611587,6.825373995
16Q2ARRX-0932,-7.473992073,8.578825754,0,0,0,5,1,5,0.511726858,-7.289786516,-4.225142924
16Q2ARRX-0934,-6.47509005,8.578825754,0,0,0,5,1,5,0.511726858,-6.362206581,-4.561881611
16Q2ARRX-0936,-9.399876646,8.578825754,0,0,0,5,1,5,0.511726858,-9.645005632,-6.100176956
16Q2ARRX-0937,1.526156955,5.743524585,0,0,0,10,1,10,0.673101089,1.261676377,-0.392384678
16Q2ARRX-0938,-4.438787188,8.531938042,0,0,0,5,1,5,0.514395523,-3.98240292,-2.563822482
16Q2ARRX-0939,-2.362327599,8.531938042,0,0,0,5,1,5,0.514395523,-2.231765818,-3.527231373
16Q2ARRX-0940,-2.314899711,9.475938714,0,0,0,4,1,4,0.460666704,-1.496976401,-2.422175964
16Q2ARRX-0942,-4.066523599,9.476151765,0,0,0,4,1,4,0.460654578,-3.426173737,-4.444354497
16Q2ARRX-0943,-4.340999679,8.531938042,0,0,0,5,1,5,0.514395523,-4.147074711,-4.600811212
16Q2ARRX-0945,5.531877604,8.638926112,0,0,0,5,1,5,0.508306181,5.879942038,9.651213805
16Q2ARRX-0946,4.490139523,8.638453153,0,0,0,5,1,5,0.5083331,4.296533144,7.960426483
16Q2ARRX-0947,5.21636745,8.637433439,0,0,0,5,1,5,0.508391138,4.012587123,6.592846543
16Q2ARRX-0948,3.448664052,8.621919664,0,0,0,5,1,5,0.509274121,2.819064655,7.084313841
16Q2ARRX-0949,1.800218106,8.663261013,0,0,0,5,1,5,0.506921134,1.259643415,4.72400699
16Q2ARRX-0951,-0.153946234,5.75768776,0,0,0,10,1,10,0.672294977,-0.88193399,0.833522838
16Q2ARRX-0952,0.544059257,5.808500677,0,0,0,10,1,10,0.669402905,1.08273237,2.701359618
16Q2ARRX-0953,0.725693743,8.59740597,0,0,0,5,1,5,0.510669345,1.268326261,4.569661665
16Q2ARRX-0954,-1.812644532,8.59919085,0,0,0,5,1,5,0.510567756,-2.20452436,-0.443440113
16Q2ARRX-0955,-2.372430628,11.04035504,0,0,0,5,1,5,0.371626257,-1.364509159,2.295378906
16Q2ARRX-0957,3.104534616,8.591799046,0,0,0,5,1,5,0.510988469,3.464542303,3.424429883
16Q2ARRX-0958,1.786204141,8.638795172,0,0,0,5,1,5,0.508313634,1.166542268,0.642112821
16Q2ARRX-0959,1.554948903,9.800439839,0,0,0,5,1,5,0.442197372,1.673334076,5.326931261
16Q2ARRX-0960,3.80805938,9.785453872,0,0,0,5,1,5,0.443050314,3.498134532,6.523503078
16Q2ARRX-0961,2.803235165,8.645840971,0,0,0,5,1,5,0.507912614,1.716313321,3.400665255
16Q2ARRX-0962,0.334974028,9.595226874,0,0,0,4,1,4,0.453877289,1.139452746,3.801920552
16Q2ARRX-0964,1.329303326,8.649300228,0,0,0,5,1,5,0.507715727,-0.709551157,2.231169675
16Q2ARRX-0965,0.76987653,8.649250463,0,0,0,5,1,5,0.507718559,-0.107380134,2.21706332
16Q2ARRX-0966,-0.34323771,8.649300228,0,0,0,5,1,5,0.507715727,-1.04852684,0.66093639
16Q2ARRX-0967,4.243887247,8.646319145,0,0,0,5,1,5,0.507885399,3.285949934,5.262360206
16Q2ARRX-0968,3.035378769,9.588657387,0,0,0,4,1,4,0.454251199,0.966933276,4.301967562
16Q2ARRX-0969,5.08825606,8.600563342,0,0,0,5,1,5,0.51048964,4.908308086,5.509299516
16Q2ARRX-0970,3.677741294,8.649250463,0,0,0,5,1,5,0.507718559,3.667619673,5.974308263
16Q2ARRX-0971,2.299834385,8.562051194,0,0,0,5,1,5,0.5126816,1.114223939,5.772717503
16Q2ARRX-0972,0.249240005,8.562051194,0,0,0,5,1,5,0.5126816,0.19861766,2.641813197
16Q2ARRX-0973,4.082394291,8.559064644,0,0,0,5,1,5,0.512851583,4.276574124,8.35530989
16Q2ARRX-0974,-0.20363279,8.559064644,0,0,0,5,1,5,0.512851583,0.232339342,1.861397846
16Q2ARRX-0975,-1.163678787,8.531788597,0,0,0,5,1,5,0.514404029,-0.966686119,-0.089989329
16Q2ARRX-0976,1.200005749,8.587148161,0,0,0,5,1,5,0.511253179,1.645329757,5.928970774
16Q2ARRX-0977,-0.916855233,8.559435537,0,0,0,5,1,5,0.512830473,-1.550294921,2.902326641
16Q2ARRX-0978,5.29974775,8.531788597,0,0,0,5,1,5,0.514404029,3.806284353,6.755993
16Q2ARRX-0979,2.00244551,8.560576741,0,0,0,5,1,5,0.51276552,0.728968171,5.63814617
16Q2ARRX-0980,3.239156909,8.561015417,0,0,0,5,1,5,0.512740552,3.409687648,7.943288527
16Q2ARRX-0981,1.075945327,10.19453066,0,0,0,5,1,5,0.419767267,0.364485375,1.971434762
16Q2ARRX-0983,2.33873801,8.64823686,0,0,0,5,1,5,0.50777625,1.958144369,2.917074232
16Q2ARRX-0984,4.86793524,8.64823686,0,0,0,5,1,5,0.50777625,5.335197134,8.184653725
16Q2ARRX-0985,4.786994109,8.64823686,0,0,0,5,1,5,0.50777625,4.173431595,6.795849164
16Q2ARRX-0988,-0.64852472,8.693685765,0,0,0,5,1,5,0.505189476,-0.120274986,3.287505168
16Q2ARRX-0989,0.579680566,8.659939771,0,0,0,5,1,5,0.507110166,-0.830782379,1.704766476
16Q2ARRX-0990,5.720020159,8.64823686,0,0,0,5,1,5,0.50777625,5.79177003,8.916177722
16Q2ARRX-0991,6.328608752,8.64823686,0,0,0,5,1,5,0.50777625,6.349951106,7.784871088
16Q2ARRX-0992,4.928007722,8.64823686,0,0,0,5,1,5,0.50777625,4.10733412,5.241692385
16Q2ARRX-0993,4.814600968,8.64823686,0,0,0,5,1,5,0.50777625,4.15509544,6.480946168
16Q2ARRX-0996,-4.993649881,9.201234081,0,0,0,5,1,5,0.476301815,-3.776756591,-2.019398678
16Q2ARRX-0997,-2.502020456,9.201234081,0,0,0,5,1,5,0.476301815,-2.702202108,-1.780519668
16Q2ARRX-0998,-4.537022066,9.941708664,0,0,0,5,1,5,0.434156904,-3.67440132,-1.83077518
16Q2ARRX-0999,-2.237632596,9.939912075,0,0,0,5,1,5,0.434259159,-2.239040466,-0.219323209
16Q2ARRX-1000,2.642043944,9.938391243,0,0,0,5,1,5,0.434345718,2.66152321,3.822642192
16Q2ARRX-1001,2.257241764,8.787330691,0,0,0,5,1,5,0.499859574,2.438736905,3.164590847
16Q2ARRXL-0001,-4.527603361,7.367470631,0,0,0,7,1,7,0.580672444,-5.584172743,-11.77307238
16Q2ARRXL-0004,-0.836028867,6.199767941,0,0,0,9,1,9,0.647133505,-2.129219111,-8.033940315
16Q2ARRXL-0005,-4.271364587,7.196276976,0,0,0,7,1,7,0.590416116,-4.381498403,-13.18292079
16Q2ARRXL-0006,-3.439316585,6.199767941,0,0,0,9,1,9,0.647133505,-4.325810303,-3.622141623
16Q2ARRXL-0007,2.628456586,6.19013398,0,0,0,9,1,9,0.647681833,2.786551142,1.963625881
16Q2ARRXL-0008,-2.869116679,6.652036257,0,0,0,8,1,8,0.621392165,-3.301197745,-6.395542066
16Q2ARRXL-0009,1.634715976,6.330405181,0,0,0,9,1,9,0.639698146,-0.091296917,-2.27403265
16Q2ARRXL-0010,6.245980499,6.330405181,0,0,0,9,1,9,0.639698146,4.51075333,-1.171115356
16Q2ARRXL-0011,1.531940422,6.805580872,0,0,0,8,1,8,0.612653007,2.451579063,-1.757958348
16Q2ARRXL-0012,1.252961983,6.329335693,0,0,0,9,1,9,0.639759017,1.577648125,-4.362451033
16Q2ARRXL-0013,-1.120557017,6.804535095,0,0,0,8,1,8,0.612712529,-1.302457393,-8.521285323
16Q2ARRXL-0014,-0.362254647,6.329335693,0,0,0,9,1,9,0.639759017,-0.020874682,-6.992369893
16Q2ARRXL-0015,-0.019673778,6.329335693,0,0,0,9,1,9,0.639759017,0.933726431,-0.371830035
16Q2ARRXL-0017,2.891073266,6.328419411,0,0,0,9,1,9,0.639811168,1.251945845,-4.374253581
16Q2ARRXL-0018,-0.514173344,6.318794592,0,0,0,10,1,10,0.640358975,1.142403419,0.795934177
16Q2ARRXL-0019,5.74821145,6.368144449,0,0,0,9,1,9,0.637550174,5.394756038,-1.81892338
16Q2ARRXL-0020,3.005745408,6.368144449,0,0,0,9,1,9,0.637550174,1.019793394,0.149179241
16Q2ARRXL-0021,-0.828791838,6.368144449,0,0,0,9,1,9,0.637550174,-1.460772776,-3.043648878
16Q2ARRXL-0022,2.749951212,6.368144449,0,0,0,9,1,9,0.637550174,1.159174637,-2.492225371
16Q2ARRXL-0023,0.601875848,6.342972698,0,0,0,9,1,9,0.638982852,0.554394205,1.40223408
16Q2ARRXL-0024,3.256066715,6.342972698,0,0,0,9,1,9,0.638982852,2.366326726,4.585251117
16Q2ARRXL-0025,-1.340698231,6.368144449,0,0,0,9,1,9,0.637550174,-2.759608253,-6.330930235
16Q2ARRXL-0028,-4.194409051,6.310973225,0,0,0,9,1,9,0.640804136,-4.43049711,-4.263370349
16Q2ARRXL-0029,-3.33550784,6.310973225,0,0,0,9,1,9,0.640804136,-3.503615862,-3.872242354
16Q2ARRXL-0030,-6.881379608,6.310973225,0,0,0,9,1,9,0.640804136,-6.148455843,-5.157290135
16Q2ARRXL-0031,0.160865723,6.310973225,0,0,0,9,1,9,0.640804136,0.223640917,0.708634835
16Q2ARRXL-0032,-0.032678407,6.310973225,0,0,0,9,1,9,0.640804136,-0.549414132,-1.388449564
16Q2ARRXL-0033,-1.071635771,6.310973225,0,0,0,9,1,9,0.640804136,-1.479872958,-0.174558223
16Q2ARRXL-0034,-4.239297241,6.310973225,0,0,0,9,1,9,0.640804136,-3.336508312,-1.008052312
16Q2ARRXL-0037,-7.412374657,6.22837912,0,0,0,9,1,9,0.645505069,-7.854319476,-8.184406805
16Q2ARRXL-0038,-1.443326111,6.22837912,0,0,0,9,1,9,0.645505069,-2.242643449,0.568377506
16Q2ARRXL-0039,-2.385054469,6.22837912,0,0,0,9,1,9,0.645505069,-3.181486217,-2.018135453
16Q2ARRXL-0040,-1.109984105,5.948142664,0,0,0,10,1,10,0.66145503,-1.789346043,-2.944329585
16Q2ARRXL-0042,-2.519115767,5.948142664,0,0,0,10,1,10,0.66145503,-2.499740876,-3.16098771
16Q2ARRXL-0043,-17.63092785,6.332081085,0,0,0,9,1,9,0.63960276,-17.69676729,-24.7488728
16Q2ARRXL-0044,-0.917800901,5.948142664,0,0,0,10,1,10,0.66145503,-2.361451285,-2.913563163
16Q2ARRXL-0045,-4.800164808,6.22837912,0,0,0,9,1,9,0.645505069,-5.033863795,-2.162687252
16Q2ARRXL-0046,-3.412213154,5.948142664,0,0,0,10,1,10,0.66145503,-3.485945984,-6.115496872
16Q2ARRXL-0047,-1.768268453,6.095477667,0,0,0,10,1,10,0.653069299,-1.354079192,-6.93006
16Q2ARRXL-0048,-0.890677875,6.100002311,0,0,0,10,1,10,0.652811774,0.406357821,-1.053529149
16Q2ARRXL-0049,-7.382682389,6.100002311,0,0,0,10,1,10,0.652811774,-6.531759834,-11.09297052
16Q2ARRXL-0050,-7.490425135,6.156401187,0,0,0,10,1,10,0.649601771,-8.547895804,-7.913437798
16Q2ARRXL-0051,-1.170912096,6.182617483,0,0,0,10,1,10,0.648109642,-1.963488665,-2.748918573
16Q2ARRXL-0052,0.690455284,6.560490696,0,0,0,9,1,9,0.62660258,-0.516893658,1.076443592
16Q2ARRXL-0053,-10.0208525,6.182617483,0,0,0,10,1,10,0.648109642,-10.18570847,-9.479647386
16Q2ARRXL-0054,-5.464289071,6.182617483,0,0,0,10,1,10,0.648109642,-5.493872279,-6.908658491
16Q2ARRXL-0055,-0.442643719,6.589540011,0,0,0,9,1,9,0.624949206,-1.812506571,-2.100142436
16Q2ARRXL-0056,-3.81265793,6.182617483,0,0,0,10,1,10,0.648109642,-4.768281601,-2.818379932
16Q2ARRXL-0057,-1.166559885,6.038030567,0,0,0,10,1,10,0.656338963,-0.832969572,0.457337893
16Q2ARRXL-0058,-13.95394128,6.038030567,0,0,0,10,1,10,0.656338963,-14.38707924,-19.28684764
16Q2ARRXL-0060,1.498875458,6.06139534,0,0,0,10,1,10,0.655009131,1.127019187,2.067662111
16Q2ARRXL-0062,-7.360666873,6.06139534,0,0,0,10,1,10,0.655009131,-7.442751427,-7.639236714
16Q2ARRXL-0063,-12.07676959,6.013361453,0,0,0,10,1,10,0.657743032,-11.0131442,-14.55419179
16Q2ARRXL-0065,-4.969009379,6.038030567,0,0,0,10,1,10,0.656338963,-4.628900253,-7.197814401
16Q2ARRXL-0067,-2.87275053,6.06139534,0,0,0,10,1,10,0.655009131,-2.513789877,-0.106393495
16Q2ARRXL-0068,-17.34935227,6.038030567,0,0,0,10,1,10,0.656338963,-16.49134796,-25.19977451
16Q2ARRXL-0070,-11.71185558,6.038030567,0,0,0,10,1,10,0.656338963,-10.30945128,-16.33337976
16Q2ARRXL-0071,-0.260336768,6.319282314,0,0,0,9,1,9,0.640331215,-0.690974763,-2.856456689
16Q2ARRXL-0072,-1.060537669,6.319282314,0,0,0,9,1,9,0.640331215,-0.909177898,-4.467769093
16Q2ARRXL-0073,-1.393812959,6.319282314,0,0,0,9,1,9,0.640331215,-1.661690926,-6.514191689
16Q2ARRXL-0075,-2.843953715,6.319282314,0,0,0,9,1,9,0.640331215,-2.860554446,-4.44119022
16Q2ARRXL-0076,3.563170306,6.348350041,0,0,0,9,1,9,0.638676794,3.967021309,7.046859066
16Q2ARRXL-0077,2.932023466,6.348350041,0,0,0,9,1,9,0.638676794,2.883966599,6.333485457
16Q2ARRXL-0078,4.71882408,6.348350041,0,0,0,9,1,9,0.638676794,4.497423202,7.548981189
16Q2ARRXL-0079,2.886865982,6.316111737,0,0,0,9,1,9,0.640511672,3.260682862,5.017751248
16Q2ARRXL-0080,-0.119498472,6.316111737,0,0,0,9,1,9,0.640511672,0.260438801,3.631742304
16Q2ARRXL-0081,3.686191997,6.316111737,0,0,0,9,1,9,0.640511672,2.292486068,5.316548459
16Q2ARRXL-0082,3.296969311,6.470489833,0,0,0,9,1,9,0.631725076,5.156267336,4.409065937
16Q2ARRXL-0083,6.393983337,6.114241274,0,0,0,10,1,10,0.652001348,5.504567177,3.11285905
16Q2ARRXL-0084,2.849721488,6.470489833,0,0,0,9,1,9,0.631725076,2.540941133,4.37221816
16Q2ARRXL-0085,5.810311948,6.470489833,0,0,0,9,1,9,0.631725076,5.578361827,9.046950205
16Q2ARRXL-0086,4.2193972,6.470489833,0,0,0,9,1,9,0.631725076,4.435555198,3.229356755
16Q2ARRXL-0087,2.011215494,6.470489833,0,0,0,9,1,9,0.631725076,2.491623564,3.336900137
16Q2ARRXL-0088,3.754399927,6.5841309,0,0,0,9,1,9,0.625257072,3.086355858,0.681923871
16Q2ARRXL-0089,6.167990081,6.290156954,0,0,0,10,1,10,0.641988917,5.493864209,5.985506463
16Q2ARRXL-0091,-3.397820825,6.080633948,0,0,0,10,1,10,0.653914145,-3.54728761,-1.224807805
16Q2ARRXL-0093,-2.101565917,6.230455948,0,0,0,9,1,9,0.645386864,-0.571895639,0.971468079
16Q2ARRXL-0094,-3.632740799,6.469565287,0,0,0,9,1,9,0.631777698,-4.494252308,-7.053462808
16Q2ARRXL-0097,1.190970985,6.495792908,0,0,0,9,1,9,0.630284924,0.310373595,-0.077512577
16Q2ARRXL-0098,-0.857589703,7.003823635,0,0,0,8,1,8,0.601369806,-1.630731051,-4.682869975
16Q2ARRXL-0099,-3.593523129,6.175604814,0,0,0,10,1,10,0.648508776,-4.992938181,-7.047822933
16Q2ARRXL-0100,-0.642130885,6.203375675,0,0,0,10,1,10,0.646928167,-1.005427783,1.490061366
16Q2ARRXL-0102,-12.35985017,6.175604814,0,0,0,10,1,10,0.648508776,-11.79575124,-19.34231981
16Q2ARRXL-0103,-2.232824409,6.175604814,0,0,0,10,1,10,0.648508776,-2.742476118,-4.390367455
16Q2ARRXL-0104,-6.09544834,6.203375675,0,0,0,10,1,10,0.646928167,-7.835077336,-7.795743632
16Q2ARRXL-0105,-3.651704391,6.175604814,0,0,0,10,1,10,0.648508776,-5.172840009,-4.908068187
16Q2ARRXL-0106,-2.289917078,6.203375675,0,0,0,10,1,10,0.646928167,-4.084742674,-2.562056967
16Q2ARRXL-0107,-6.985538124,6.203375675,0,0,0,10,1,10,0.646928167,-8.012046603,-7.511724318
16Q2ARRXL-0109,-0.041252031,6.410927992,0,0,0,9,1,9,0.635115103,-0.90051342,2.220622777
16Q2ARRXL-0112,4.695644455,6.127916527,0,0,0,10,1,10,0.651223006,4.284361995,4.86758745
16Q2ARRXL-0114,1.478336866,6.127916527,0,0,0,10,1,10,0.651223006,1.513205223,4.177979864
16Q2ARRXL-0115,0.924120727,6.127916527,0,0,0,10,1,10,0.651223006,-0.817454345,-6.301672484
16Q2ARRXL-0116,-3.378141392,6.333587983,0,0,0,9,1,9,0.639516993,-4.931998566,-1.560421234
16Q2ARRXL-0118,-5.887687516,6.333587983,0,0,0,9,1,9,0.639516993,-7.519030844,-2.118576556
16Q2ARRXL-0123,-4.149486691,6.287303032,0,0,0,9,1,9,0.642151351,-4.870391117,-7.342309594
16Q2ARRXL-0124,-4.470489321,5.923533262,0,0,0,10,1,10,0.662855701,-5.192708558,-7.473148179
16Q2ARRXL-0125,-1.515429087,6.287303032,0,0,0,9,1,9,0.642151351,-2.297568868,-3.315033586
16Q2ARRXL-0126,-0.833342998,6.287303032,0,0,0,9,1,9,0.642151351,-2.133711001,-4.212073802
16Q2ARRXL-0127,-1.150357273,6.287303032,0,0,0,9,1,9,0.642151351,-2.264362787,-5.263824281
16Q2ARRXL-0128,-3.207948812,6.287303032,0,0,0,9,1,9,0.642151351,-4.19424616,-3.472941588
16Q2ARRXL-0129,-2.441074962,6.287303032,0,0,0,9,1,9,0.642151351,-0.12469718,-5.842561588
16Q2ARRXL-0130,-3.800143518,6.287303032,0,0,0,9,1,9,0.642151351,-4.875106566,-8.267202757
16Q2ARRXL-0136,1.657829782,6.295969135,0,0,0,9,1,9,0.64165811,0.091745063,3.334832352
16Q2ARRXL-0137,0.790415491,6.295969135,0,0,0,9,1,9,0.64165811,-0.14811926,-1.420707578
16Q2ARRXL-0138,1.40630283,6.303198763,0,0,0,9,1,9,0.641246628,-0.130176605,-1.306884811
16Q2ARRXL-0139,-1.443123931,6.303198763,0,0,0,9,1,9,0.641246628,-2.088785434,-4.734323463
16Q2ARRXL-0141,0.822846118,6.303198763,0,0,0,9,1,9,0.641246628,0.713027009,0.294812292
16Q2ARRXL-0143,2.899846669,6.376368963,0,0,0,9,1,9,0.637082067,2.550422973,1.564410726
16Q2ARRXL-0144,5.386451634,6.376368963,0,0,0,9,1,9,0.637082067,4.646037474,1.865647655
16Q2ARRXL-0145,2.079882626,6.376368963,0,0,0,9,1,9,0.637082067,4.781285637,-0.066414404
16Q2ARRXL-0146,6.318225573,6.855230691,0,0,0,8,1,8,0.609827134,5.510089717,-2.400886392
16Q2ARRXL-0147,-0.365379814,6.345445016,0,0,0,9,1,9,0.638842137,3.027814557,-5.493283504
16Q2ARRXL-0148,-1.33555842,6.345445016,0,0,0,9,1,9,0.638842137,-1.854616591,-5.747107571
16Q2ARRXL-0149,-0.58874536,6.345445016,0,0,0,9,1,9,0.638842137,-1.033561167,-5.105803038
16Q2ARRXL-0150,2.111715409,6.345445016,0,0,0,9,1,9,0.638842137,1.087697759,-4.256132512
16Q2ARRXL-0151,-2.627865404,6.345445016,0,0,0,9,1,9,0.638842137,-2.799476442,-10.80883013
16Q2ARRXL-0152,-4.826236325,6.345445016,0,0,0,9,1,9,0.638842137,-4.173402515,-12.72375894
16Q2ARRXL-0154,1.886252913,6.239053202,0,0,0,9,1,9,0.644897542,-0.152308468,3.034988172
16Q2ARRXL-0155,0.890663103,6.239053202,0,0,0,9,1,9,0.644897542,-0.515542462,-0.3914985
16Q2ARRXL-0156,1.680465155,6.693732874,0,0,0,8,1,8,0.619018957,-0.053763666,-1.956799903
16Q2ARRXL-0157,3.796036444,6.239053202,0,0,0,9,1,9,0.644897542,2.503777976,2.506776842
16Q2ARRXL-0158,1.824436912,6.239053202,0,0,0,9,1,9,0.644897542,-0.073587406,-1.299622353
16Q2ARRXL-0159,1.910660456,6.239053202,0,0,0,9,1,9,0.644897542,0.399802616,1.996881567
16Q2ARRXL-0160,1.065483612,6.239053202,0,0,0,9,1,9,0.644897542,0.908327687,3.007563959
16Q2ARRXL-0161,2.576069955,6.239053202,0,0,0,9,1,9,0.644897542,0.359502059,1.639828206
16Q2ARRXL-0162,0.657808808,6.239053202,0,0,0,9,1,9,0.644897542,-1.185044769,-0.737456903
16Q2ARRXL-0163,-4.706098363,6.239053202,0,0,0,9,1,9,0.644897542,-5.096442605,-1.760376263
16Q2ARRXL-0164,0.632808126,6.239053202,0,0,0,9,1,9,0.644897542,-1.185744448,0.488599715
16Q2ARRXL-0165,2.858797325,6.239053202,0,0,0,9,1,9,0.644897542,1.492221427,7.353465927
16Q2ARRXL-0166,-0.387214659,6.239053202,0,0,0,9,1,9,0.644897542,-2.469200326,1.522448465
16Q2ARRXL-0167,3.669095688,6.693732874,0,0,0,8,1,8,0.619018957,2.002728811,-0.008677808
16Q2ARRXL-0168,2.278535603,6.239053202,0,0,0,9,1,9,0.644897542,0.461418464,0.763061272
16Q2ARRXL-0169,1.78643461,6.239053202,0,0,0,9,1,9,0.644897542,0.18273528,1.505111846
16Q2ARRXL-0170,1.104052582,6.236117526,0,0,0,9,1,9,0.645064629,-0.640997976,1.700151313
16Q2ARRXL-0171,2.47817496,6.236117526,0,0,0,9,1,9,0.645064629,1.485591562,1.44991235
16Q2ARRXL-0172,3.170257748,6.236117526,0,0,0,9,1,9,0.645064629,2.431435597,2.953661068
16Q2ARRXL-0173,2.384822347,6.236117526,0,0,0,9,1,9,0.645064629,0.256368581,4.19757594
16Q2ARRXL-0174,1.227020143,6.236117526,0,0,0,9,1,9,0.645064629,3.27965528,1.376548391
16Q2ARRXL-0175,3.171942175,6.236117526,0,0,0,9,1,9,0.645064629,5.937219899,6.481143369
16Q2ARRXL-0176,1.321466934,6.236117526,0,0,0,9,1,9,0.645064629,0.054380711,2.717153162
16Q2ARRXL-0177,2.736669363,6.236117526,0,0,0,9,1,9,0.645064629,1.04836536,5.01234217
16Q2ARRXL-0178,-1.418519192,6.691291615,0,0,0,8,1,8,0.619157904,-3.212201496,-0.111980918
16Q2ARRXL-0179,1.493527656,6.236117526,0,0,0,9,1,9,0.645064629,-0.759037767,2.373514686
16Q2ARRXL-0180,3.96482255,6.236117526,0,0,0,9,1,9,0.645064629,2.879617325,6.105986397
16Q2ARRXL-0181,-4.851095379,6.073628818,0,0,0,10,1,10,0.65431285,-4.140766746,-1.300417834
16Q2ARRXL-0182,0.171577887,6.073628818,0,0,0,10,1,10,0.65431285,-0.372509201,-0.264037327
16Q2ARRXL-0183,-2.175152576,6.026128311,0,0,0,10,1,10,0.657016393,-2.467877296,0.926909671
16Q2ARRXL-0184,0.807000705,6.054005091,0,0,0,10,1,10,0.655429755,-0.069463004,5.17488323
16Q2ARRXL-0185,-1.094489486,6.026128311,0,0,0,10,1,10,0.657016393,-2.158211821,2.744993818
16Q2ARRXL-0186,2.968917118,6.026128311,0,0,0,10,1,10,0.657016393,2.495675899,9.107699696
16Q2ARRXL-0187,3.410545384,6.054005091,0,0,0,10,1,10,0.655429755,2.495278362,6.437764265
16Q2ARRXL-0188,0.557519758,6.054005091,0,0,0,10,1,10,0.655429755,0.025876768,0.998620917
16Q2ARRXL-0189,4.036695492,6.054005091,0,0,0,10,1,10,0.655429755,2.97672984,7.222473902
16Q2ARRXL-0190,0.688102279,6.054005091,0,0,0,10,1,10,0.655429755,-0.442167374,1.884237149
16Q2ARRXL-0191,-0.085768542,6.073628818,0,0,0,10,1,10,0.65431285,-0.814590057,3.319795897
16Q2ARRXL-0192,6.311030213,6.054005091,0,0,0,10,1,10,0.655429755,3.869926203,7.736518112
16Q2ARRXL-0193,2.011050317,6.39326612,0,0,0,9,1,9,0.636120347,0.604276676,0.501313379
16Q2ARRXL-0195,4.982026358,6.458526019,0,0,0,9,1,9,0.63240601,2.902227455,4.824301198
16Q2ARRXL-0198,3.055920278,6.285167186,0,0,0,9,1,9,0.642272915,1.224987519,3.93531989
16Q2ARRXL-0199,1.173561239,6.285167186,0,0,0,9,1,9,0.642272915,3.670257159,6.312228984
16Q2ARRXL-0200,2.109649905,6.285167186,0,0,0,9,1,9,0.642272915,-0.02546275,3.762676809
16Q2ARRXL-0201,3.035207959,6.285167186,0,0,0,9,1,9,0.642272915,1.555244288,4.913124345
16Q2ARRXL-0202,3.431289561,6.250198393,0,0,0,9,1,9,0.644263202,1.464244327,8.879061543
16Q2ARRXL-0203,4.844685839,6.285167186,0,0,0,9,1,9,0.642272915,2.91006389,6.561789723
16Q2ARRXL-0204,5.429840641,6.285167186,0,0,0,9,1,9,0.642272915,3.769083731,8.497638357
